sample,datetime,wtemp_p_1,wtrhgt__2,batt_mi_3
535,08/30/2015 15:20:00,23.8,-2,3.56
536,08/30/2015 15:25:00,23.8,-2,3.56
537,08/30/2015 15:30:00,23.8,-2,3.56
538,08/30/2015 15:35:00,23.8,-2,3.56
539,08/30/2015 15:40:00,23.8,-2,3.56
540,08/30/2015 15:45:00,23.8,-2,3.56
541,08/30/2015 15:50:00,23.8,-2,3.56
542,08/30/2015 15:55:00,23.8,-2,3.56
543,08/30/2015 16:00:00,23.8,-2,3.56
544,08/30/2015 16:05:00,23.8,-2,3.56
545,08/30/2015 16:10:00,23.8,-2,3.56
546,08/30/2015 16:15:00,23.8,-2,3.56
547,08/30/2015 16:20:00,23.8,-2,3.56
548,08/30/2015 16:25:00,23.8,-2,3.56
549,08/30/2015 16:30:00,23.8,-2,3.56
550,08/30/2015 16:35:00,23.8,-2,3.56
551,08/30/2015 16:40:00,23.8,-2,3.56
552,08/30/2015 16:45:00,23.8,-2,3.56
553,08/30/2015 16:50:00,23.8,-2,3.56
554,08/30/2015 16:55:00,23.8,-2,3.56
555,08/30/2015 17:00:00,23.8,-2,3.56
556,08/30/2015 17:05:00,23.8,-2,3.56
557,08/30/2015 17:10:00,23.8,-2,3.56
558,08/30/2015 17:15:00,23.8,-2,3.56
559,08/30/2015 17:20:00,23.8,-2,3.56
560,08/30/2015 17:25:00,23.8,-2,3.56
561,08/30/2015 17:30:00,23.8,-2,3.56
562,08/30/2015 17:35:00,23.8,-2,3.56
563,08/30/2015 17:40:00,23.8,-2,3.56
564,08/30/2015 17:45:00,23.8,-2,3.56
565,08/30/2015 17:50:00,23.8,-2,3.56
566,08/30/2015 17:55:00,23.8,-2,3.56
567,08/30/2015 18:00:00,23.8,-2,3.56
568,08/30/2015 18:05:00,23.8,-2,3.56
569,08/30/2015 18:10:00,23.8,-1,3.56
570,08/30/2015 18:15:00,23.8,-2,3.55
571,08/30/2015 18:20:00,23.8,-2,3.55
572,08/30/2015 18:25:00,23.8,-2,3.55
573,08/30/2015 18:30:00,23.8,-2,3.55
574,08/30/2015 18:35:00,23.8,-2,3.55
575,08/30/2015 18:40:00,23.8,-2,3.55
576,08/30/2015 18:45:00,23.8,-2,3.55
577,08/30/2015 18:50:00,23.8,-2,3.55
578,08/30/2015 18:55:00,23.8,-2,3.55
579,08/30/2015 19:00:00,23.8,-2,3.55
580,08/30/2015 19:05:00,23.8,-1,3.55
581,08/30/2015 19:10:00,23.8,-2,3.55
582,08/30/2015 19:15:00,23.8,-1,3.55
583,08/30/2015 19:20:00,23.8,-1,3.55
584,08/30/2015 19:25:00,23.8,-1,3.55
585,08/30/2015 19:30:00,23.8,-1,3.55
586,08/30/2015 19:35:00,23.8,-1,3.55
587,08/30/2015 19:40:00,23.8,-1,3.55
588,08/30/2015 19:45:00,23.8,-1,3.55
589,08/30/2015 19:50:00,23.8,-1,3.55
590,08/30/2015 19:55:00,23.8,-1,3.55
591,08/30/2015 20:00:00,23.8,-1,3.55
592,08/30/2015 20:05:00,23.8,-1,3.55
593,08/30/2015 20:10:00,23.8,-1,3.55
594,08/30/2015 20:15:00,23.8,-1,3.55
595,08/30/2015 20:20:00,23.8,-1,3.55
596,08/30/2015 20:25:00,23.8,-1,3.55
597,08/30/2015 20:30:00,23.8,-1,3.55
598,08/30/2015 20:35:00,23.8,-1,3.55
599,08/30/2015 20:40:00,23.8,-1,3.55
600,08/30/2015 20:45:00,23.8,-1,3.55
601,08/30/2015 20:50:00,23.8,-1,3.55
602,08/30/2015 20:55:00,23.8,-1,3.55
603,08/30/2015 21:00:00,23.8,-1,3.55
604,08/30/2015 21:05:00,23.8,-1,3.55
605,08/30/2015 21:10:00,23.8,-1,3.55
606,08/30/2015 21:15:00,23.8,-1,3.55
607,08/30/2015 21:20:00,23.8,-1,3.55
608,08/30/2015 21:25:00,23.8,-1,3.55
609,08/30/2015 21:30:00,23.8,-1,3.55
610,08/30/2015 21:35:00,23.8,-1,3.55
611,08/30/2015 21:40:00,23.8,-1,3.55
612,08/30/2015 21:45:00,23.8,-1,3.55
613,08/30/2015 21:50:00,23.8,-1,3.55
614,08/30/2015 21:55:00,23.8,-1,3.55
615,08/30/2015 22:00:00,23.8,-1,3.55
616,08/30/2015 22:05:00,23.8,-1,3.55
617,08/30/2015 22:10:00,23.8,-1,3.55
618,08/30/2015 22:15:00,23.8,-1,3.55
619,08/30/2015 22:20:00,23.8,-1,3.55
620,08/30/2015 22:25:00,23.8,-1,3.55
621,08/30/2015 22:30:00,23.8,0,3.55
622,08/30/2015 22:35:00,23.8,0,3.55
623,08/30/2015 22:40:00,23.8,0,3.55
624,08/30/2015 22:45:00,23.8,0,3.55
625,08/30/2015 22:50:00,23.8,0,3.55
626,08/30/2015 22:55:00,23.8,-1,3.55
627,08/30/2015 23:00:00,23.8,-1,3.55
628,08/30/2015 23:05:00,23.8,-1,3.55
629,08/30/2015 23:10:00,23.8,-1,3.55
630,08/30/2015 23:15:00,23.8,-1,3.55
631,08/30/2015 23:20:00,23.8,-1,3.55
632,08/30/2015 23:25:00,23.8,-1,3.55
633,08/30/2015 23:30:00,23.8,-1,3.55
634,08/30/2015 23:35:00,23.8,-1,3.55
635,08/30/2015 23:40:00,23.4,-1,3.55
636,08/30/2015 23:45:00,23.4,-1,3.55
637,08/30/2015 23:50:00,23.4,0,3.55
638,08/30/2015 23:55:00,23.4,0,3.55
639,08/31/2015 00:00:00,23.4,0,3.55
640,08/31/2015 00:05:00,23.4,0,3.55
641,08/31/2015 00:10:00,23.4,0,3.55
642,08/31/2015 00:15:00,23.4,0,3.55
643,08/31/2015 00:20:00,23.4,0,3.55
644,08/31/2015 00:25:00,23.4,0,3.55
645,08/31/2015 00:30:00,23.4,0,3.55
646,08/31/2015 00:35:00,23.4,0,3.55
647,08/31/2015 00:40:00,23.4,0,3.55
648,08/31/2015 00:45:00,23.4,0,3.55
649,08/31/2015 00:50:00,23.4,0,3.55
650,08/31/2015 00:55:00,23.4,0,3.55
651,08/31/2015 01:00:00,23.4,0,3.55
652,08/31/2015 01:05:00,23.4,0,3.55
653,08/31/2015 01:10:00,23.4,0,3.55
654,08/31/2015 01:15:00,23.4,0,3.55
655,08/31/2015 01:20:00,23.4,0,3.55
656,08/31/2015 01:25:00,23.4,0,3.55
657,08/31/2015 01:30:00,23.4,0,3.55
658,08/31/2015 01:35:00,23.4,0,3.55
659,08/31/2015 01:40:00,23.4,0,3.55
660,08/31/2015 01:45:00,23.4,0,3.55
661,08/31/2015 01:50:00,23.4,0,3.55
662,08/31/2015 01:55:00,23.4,0,3.55
663,08/31/2015 02:00:00,23.4,0,3.55
664,08/31/2015 02:05:00,23.4,0,3.55
665,08/31/2015 02:10:00,23.4,0,3.55
666,08/31/2015 02:15:00,23.4,0,3.55
667,08/31/2015 02:20:00,23.4,0,3.55
668,08/31/2015 02:25:00,23.4,0,3.55
669,08/31/2015 02:30:00,23.4,0,3.55
670,08/31/2015 02:35:00,23.4,0,3.55
671,08/31/2015 02:40:00,23.4,0,3.55
672,08/31/2015 02:45:00,23.4,0,3.55
673,08/31/2015 02:50:00,23.4,0,3.55
674,08/31/2015 02:55:00,23.4,0,3.55
675,08/31/2015 03:00:00,23.4,0,3.55
676,08/31/2015 03:05:00,23.4,0,3.55
677,08/31/2015 03:10:00,23.4,0,3.55
678,08/31/2015 03:15:00,23.4,0,3.55
679,08/31/2015 03:20:00,23.4,0,3.55
680,08/31/2015 03:25:00,23.4,0,3.55
681,08/31/2015 03:30:00,23.4,0,3.55
682,08/31/2015 03:35:00,23.4,0,3.55
683,08/31/2015 03:40:00,23.4,0,3.55
684,08/31/2015 03:45:00,23.4,0,3.55
685,08/31/2015 03:50:00,23.4,0,3.55
686,08/31/2015 03:55:00,23.4,0,3.55
687,08/31/2015 04:00:00,23.4,0,3.55
688,08/31/2015 04:05:00,23.4,0,3.55
689,08/31/2015 04:10:00,23.4,0,3.55
690,08/31/2015 04:15:00,23.4,0,3.55
691,08/31/2015 04:20:00,23.4,0,3.55
692,08/31/2015 04:25:00,23.4,0,3.55
693,08/31/2015 04:30:00,23.4,0,3.55
694,08/31/2015 04:35:00,23.4,0,3.55
695,08/31/2015 04:40:00,23.4,0,3.55
696,08/31/2015 04:45:00,23.4,0,3.55
697,08/31/2015 04:50:00,23.4,0,3.55
698,08/31/2015 04:55:00,23.4,0,3.55
699,08/31/2015 05:00:00,23.4,0,3.55
700,08/31/2015 05:05:00,23.4,0,3.55
701,08/31/2015 05:10:00,23.4,0,3.55
702,08/31/2015 05:15:00,23.4,0,3.55
703,08/31/2015 05:20:00,23.4,0,3.55
704,08/31/2015 05:25:00,23.4,0,3.55
705,08/31/2015 05:30:00,23.4,0,3.55
706,08/31/2015 05:35:00,23.4,0,3.55
707,08/31/2015 05:40:00,23.4,0,3.55
708,08/31/2015 05:45:00,23.4,0,3.55
709,08/31/2015 05:50:00,23.4,0,3.55
710,08/31/2015 05:55:00,23.4,0,3.55
711,08/31/2015 06:00:00,23.4,0,3.55
712,08/31/2015 06:05:00,23.4,0,3.55
713,08/31/2015 06:10:00,23.4,0,3.55
714,08/31/2015 06:15:00,23.4,0,3.55
715,08/31/2015 06:20:00,23.4,0,3.55
716,08/31/2015 06:25:00,23.4,0,3.55
717,08/31/2015 06:30:00,23.4,0,3.55
718,08/31/2015 06:35:00,23.4,0,3.55
719,08/31/2015 06:40:00,23.4,0,3.55
720,08/31/2015 06:45:00,23.4,0,3.55
721,08/31/2015 06:50:00,23.4,0,3.55
722,08/31/2015 06:55:00,23.4,0,3.55
723,08/31/2015 07:00:00,23.4,0,3.55
724,08/31/2015 07:05:00,23.4,0,3.55
725,08/31/2015 07:10:00,23.4,0,3.55
726,08/31/2015 07:15:00,23.4,0,3.55
727,08/31/2015 07:20:00,23.4,0,3.55
728,08/31/2015 07:25:00,23.4,0,3.55
729,08/31/2015 07:30:00,23.4,0,3.55
730,08/31/2015 07:35:00,23.4,0,3.55
731,08/31/2015 07:40:00,23.4,0,3.55
732,08/31/2015 07:45:00,23.4,0,3.55
733,08/31/2015 07:50:00,23.4,0,3.55
734,08/31/2015 07:55:00,23.4,0,3.55
735,08/31/2015 08:00:00,23.4,0,3.55
736,08/31/2015 08:05:00,23.4,0,3.55
737,08/31/2015 08:10:00,23.4,0,3.55
738,08/31/2015 08:15:00,23.1,-1,3.55
739,08/31/2015 08:20:00,23.1,-1,3.55
740,08/31/2015 08:25:00,23.1,-1,3.55
741,08/31/2015 08:30:00,23.1,0,3.55
742,08/31/2015 08:35:00,23.1,0,3.55
743,08/31/2015 08:40:00,23.1,0,3.55
744,08/31/2015 08:45:00,23.1,0,3.55
745,08/31/2015 08:50:00,23.1,0,3.55
746,08/31/2015 08:55:00,23.1,-1,3.55
747,08/31/2015 09:00:00,23.1,0,3.55
748,08/31/2015 09:05:00,23.1,-1,3.55
749,08/31/2015 09:10:00,23.1,0,3.55
750,08/31/2015 09:15:00,23.1,-1,3.55
751,08/31/2015 09:20:00,23.1,0,3.55
752,08/31/2015 09:25:00,23.1,0,3.55
753,08/31/2015 09:30:00,23.1,0,3.55
754,08/31/2015 09:35:00,23.1,0,3.55
755,08/31/2015 09:40:00,23.1,0,3.55
756,08/31/2015 09:45:00,23.1,0,3.55
757,08/31/2015 09:50:00,23.1,0,3.55
758,08/31/2015 09:55:00,23.1,-1,3.55
759,08/31/2015 10:00:00,23.1,0,3.55
760,08/31/2015 10:05:00,23.1,-1,3.55
761,08/31/2015 10:10:00,23.1,0,3.55
762,08/31/2015 10:15:00,23.1,0,3.55
763,08/31/2015 10:20:00,23.1,0,3.56
764,08/31/2015 10:25:00,23.1,0,3.55
765,08/31/2015 10:30:00,23.1,0,3.55
766,08/31/2015 10:35:00,23.1,0,3.55
767,08/31/2015 10:40:00,23.1,-1,3.56
768,08/31/2015 10:45:00,23.1,-1,3.56
769,08/31/2015 10:50:00,23.1,-1,3.56
770,08/31/2015 10:55:00,23.1,-1,3.56
771,08/31/2015 11:00:00,23.1,-1,3.56
772,08/31/2015 11:05:00,23.1,-1,3.56
773,08/31/2015 11:10:00,23.1,-1,3.56
774,08/31/2015 11:15:00,23.1,-1,3.56
775,08/31/2015 11:20:00,23.1,0,3.56
776,08/31/2015 11:25:00,23.1,0,3.56
777,08/31/2015 11:30:00,23.1,0,3.56
778,08/31/2015 11:35:00,23.1,0,3.56
779,08/31/2015 11:40:00,23.1,0,3.56
780,08/31/2015 11:45:00,23.1,0,3.56
781,08/31/2015 11:50:00,23.1,0,3.56
782,08/31/2015 11:55:00,23.1,-1,3.56
783,08/31/2015 12:00:00,23.1,-1,3.56
784,08/31/2015 12:05:00,23.1,-1,3.56
785,08/31/2015 12:10:00,23.1,-1,3.56
786,08/31/2015 12:15:00,23.1,-1,3.56
787,08/31/2015 12:20:00,23.1,-1,3.56
788,08/31/2015 12:25:00,23.1,-1,3.56
789,08/31/2015 12:30:00,23.4,-1,3.56
790,08/31/2015 12:35:00,23.4,-1,3.57
791,08/31/2015 12:40:00,23.4,-2,3.57
792,08/31/2015 12:45:00,23.4,-2,3.57
793,08/31/2015 12:50:00,23.4,-1,3.57
794,08/31/2015 12:55:00,23.4,0,3.57
795,08/31/2015 13:00:00,23.4,-1,3.57
796,08/31/2015 13:05:00,23.4,-1,3.57
797,08/31/2015 13:10:00,23.4,0,3.57
798,08/31/2015 13:15:00,23.4,0,3.57
799,08/31/2015 13:20:00,23.4,0,3.57
800,08/31/2015 13:25:00,23.4,0,3.57
801,08/31/2015 13:30:00,23.4,0,3.57
802,08/31/2015 13:35:00,23.4,0,3.57
803,08/31/2015 13:40:00,23.4,0,3.56
804,08/31/2015 13:45:00,23.4,0,3.56
805,08/31/2015 13:50:00,23.4,0,3.57
806,08/31/2015 13:55:00,23.4,-1,3.57
807,08/31/2015 14:00:00,23.4,-1,3.57
808,08/31/2015 14:05:00,23.4,-1,3.57
809,08/31/2015 14:10:00,23.4,-1,3.57
810,08/31/2015 14:15:00,23.4,0,3.57
811,08/31/2015 14:20:00,23.4,0,3.57
812,08/31/2015 14:25:00,23.4,-1,3.57
813,08/31/2015 14:30:00,23.4,-1,3.57
814,08/31/2015 14:35:00,23.4,-1,3.57
815,08/31/2015 14:40:00,23.4,-1,3.57
816,08/31/2015 14:45:00,23.4,0,3.57
817,08/31/2015 14:50:00,23.4,0,3.57
818,08/31/2015 14:55:00,23.4,0,3.57
819,08/31/2015 15:00:00,23.4,0,3.57
820,08/31/2015 15:05:00,23.4,0,3.57
821,08/31/2015 15:10:00,23.4,0,3.57
822,08/31/2015 15:15:00,23.4,0,3.56
823,08/31/2015 15:20:00,23.4,0,3.56
824,08/31/2015 15:25:00,23.4,0,3.56
825,08/31/2015 15:30:00,23.4,0,3.56
826,08/31/2015 15:35:00,23.4,-1,3.57
827,08/31/2015 15:40:00,23.4,-1,3.56
828,08/31/2015 15:45:00,23.4,-1,3.57
829,08/31/2015 15:50:00,23.4,-1,3.57
830,08/31/2015 15:55:00,23.4,-1,3.57
831,08/31/2015 16:00:00,23.4,-1,3.57
832,08/31/2015 16:05:00,23.4,0,3.57
833,08/31/2015 16:10:00,23.4,0,3.56
834,08/31/2015 16:15:00,23.4,0,3.56
835,08/31/2015 16:20:00,23.4,0,3.56
836,08/31/2015 16:25:00,23.4,-1,3.56
837,08/31/2015 16:30:00,23.4,-1,3.56
838,08/31/2015 16:35:00,23.4,-1,3.56
839,08/31/2015 16:40:00,23.4,0,3.56
840,08/31/2015 16:45:00,23.4,-1,3.56
841,08/31/2015 16:50:00,23.4,0,3.56
842,08/31/2015 16:55:00,23.4,0,3.56
843,08/31/2015 17:00:00,23.8,0,3.56
844,08/31/2015 17:05:00,23.8,0,3.56
845,08/31/2015 17:10:00,23.8,0,3.56
846,08/31/2015 17:15:00,23.8,-1,3.56
847,08/31/2015 17:20:00,23.8,-1,3.56
848,08/31/2015 17:25:00,23.8,-1,3.56
849,08/31/2015 17:30:00,23.8,-1,3.56
850,08/31/2015 17:35:00,23.8,-1,3.56
851,08/31/2015 17:40:00,23.8,-1,3.56
852,08/31/2015 17:45:00,23.8,-1,3.56
853,08/31/2015 17:50:00,23.8,-1,3.56
854,08/31/2015 17:55:00,23.8,-1,3.56
855,08/31/2015 18:00:00,23.8,0,3.56
856,08/31/2015 18:05:00,23.8,-1,3.56
857,08/31/2015 18:10:00,23.8,0,3.56
858,08/31/2015 18:15:00,23.8,0,3.56
859,08/31/2015 18:20:00,23.8,0,3.56
860,08/31/2015 18:25:00,23.8,-1,3.56
861,08/31/2015 18:30:00,23.8,-1,3.56
862,08/31/2015 18:35:00,23.8,-1,3.56
863,08/31/2015 18:40:00,23.8,-1,3.56
864,08/31/2015 18:45:00,23.8,-1,3.56
865,08/31/2015 18:50:00,23.8,-1,3.56
866,08/31/2015 18:55:00,23.8,-1,3.56
867,08/31/2015 19:00:00,23.8,-1,3.56
868,08/31/2015 19:05:00,23.8,-1,3.56
869,08/31/2015 19:10:00,23.8,-1,3.56
870,08/31/2015 19:15:00,23.8,-1,3.56
871,08/31/2015 19:20:00,23.8,-1,3.56
872,08/31/2015 19:25:00,23.8,-1,3.56
873,08/31/2015 19:30:00,23.8,-1,3.56
874,08/31/2015 19:35:00,23.8,-1,3.56
875,08/31/2015 19:40:00,23.8,-1,3.56
876,08/31/2015 19:45:00,23.8,-1,3.56
877,08/31/2015 19:50:00,23.8,-1,3.56
878,08/31/2015 19:55:00,23.8,-1,3.56
879,08/31/2015 20:00:00,23.8,-1,3.56
880,08/31/2015 20:05:00,23.8,-1,3.56
881,08/31/2015 20:10:00,23.8,-1,3.56
882,08/31/2015 20:15:00,23.8,-1,3.56
883,08/31/2015 20:20:00,23.8,-1,3.56
884,08/31/2015 20:25:00,23.8,-1,3.56
885,08/31/2015 20:30:00,23.8,-1,3.56
886,08/31/2015 20:35:00,23.8,-1,3.56
887,08/31/2015 20:40:00,23.8,-1,3.56
888,08/31/2015 20:45:00,23.8,-1,3.56
889,08/31/2015 20:50:00,23.8,-1,3.56
890,08/31/2015 20:55:00,23.8,-1,3.56
891,08/31/2015 21:00:00,23.8,-1,3.56
892,08/31/2015 21:05:00,23.8,-1,3.56
893,08/31/2015 21:10:00,23.8,-1,3.56
894,08/31/2015 21:15:00,23.8,-1,3.56
895,08/31/2015 21:20:00,23.8,-1,3.56
896,08/31/2015 21:25:00,23.8,-1,3.56
897,08/31/2015 21:30:00,23.8,-1,3.55
898,08/31/2015 21:35:00,23.8,-1,3.55
899,08/31/2015 21:40:00,23.8,-1,3.55
900,08/31/2015 21:45:00,23.8,-1,3.55
901,08/31/2015 21:50:00,23.8,-1,3.55
902,08/31/2015 21:55:00,23.8,-1,3.55
903,08/31/2015 22:00:00,23.8,-1,3.55
904,08/31/2015 22:05:00,23.8,-1,3.55
905,08/31/2015 22:10:00,23.8,-1,3.55
906,08/31/2015 22:15:00,23.8,-1,3.55
907,08/31/2015 22:20:00,23.8,-1,3.55
908,08/31/2015 22:25:00,23.8,-1,3.55
909,08/31/2015 22:30:00,23.8,-1,3.56
910,08/31/2015 22:35:00,23.8,-1,3.55
911,08/31/2015 22:40:00,23.8,-1,3.55
912,08/31/2015 22:45:00,23.8,-1,3.55
913,08/31/2015 22:50:00,23.8,-1,3.55
914,08/31/2015 22:55:00,23.8,-1,3.55
915,08/31/2015 23:00:00,23.8,-1,3.55
916,08/31/2015 23:05:00,23.8,-1,3.55
917,08/31/2015 23:10:00,23.8,-1,3.55
918,08/31/2015 23:15:00,23.8,-1,3.55
919,08/31/2015 23:20:00,23.8,-1,3.55
920,08/31/2015 23:25:00,23.8,-1,3.55
921,08/31/2015 23:30:00,23.8,-1,3.55
922,08/31/2015 23:35:00,23.8,-1,3.55
923,08/31/2015 23:40:00,23.8,-1,3.55
924,08/31/2015 23:45:00,23.8,-1,3.55
925,08/31/2015 23:50:00,23.8,-1,3.55
926,08/31/2015 23:55:00,23.8,-1,3.55
927,09/01/2015 00:00:00,23.8,-1,3.55
928,09/01/2015 00:05:00,23.8,-1,3.55
929,09/01/2015 00:10:00,23.8,-1,3.55
930,09/01/2015 00:15:00,23.8,-1,3.55
931,09/01/2015 00:20:00,23.8,-1,3.55
932,09/01/2015 00:25:00,23.8,-1,3.55
933,09/01/2015 00:30:00,23.8,-1,3.55
934,09/01/2015 00:35:00,23.8,-1,3.55
935,09/01/2015 00:40:00,23.8,-1,3.55
936,09/01/2015 00:45:00,23.8,-1,3.55
937,09/01/2015 00:50:00,23.8,-1,3.55
938,09/01/2015 00:55:00,23.8,-1,3.55
939,09/01/2015 01:00:00,23.8,-1,3.55
940,09/01/2015 01:05:00,23.8,-1,3.55
941,09/01/2015 01:10:00,23.8,-1,3.55
942,09/01/2015 01:15:00,23.8,-1,3.55
943,09/01/2015 01:20:00,23.8,-1,3.55
944,09/01/2015 01:25:00,23.8,-1,3.55
945,09/01/2015 01:30:00,23.8,-1,3.55
946,09/01/2015 01:35:00,23.8,-1,3.55
947,09/01/2015 01:40:00,23.8,-1,3.55
948,09/01/2015 01:45:00,23.8,-1,3.55
949,09/01/2015 01:50:00,23.8,-1,3.55
950,09/01/2015 01:55:00,23.8,-1,3.55
951,09/01/2015 02:00:00,23.8,-1,3.55
952,09/01/2015 02:05:00,23.8,-1,3.55
953,09/01/2015 02:10:00,23.8,-1,3.55
954,09/01/2015 02:15:00,23.8,-1,3.55
955,09/01/2015 02:20:00,23.8,-1,3.55
956,09/01/2015 02:25:00,23.8,-1,3.55
957,09/01/2015 02:30:00,23.8,-1,3.55
958,09/01/2015 02:35:00,23.8,-1,3.55
959,09/01/2015 02:40:00,23.8,-1,3.55
960,09/01/2015 02:45:00,23.8,-1,3.55
961,09/01/2015 02:50:00,23.8,-1,3.55
962,09/01/2015 02:55:00,23.8,0,3.55
963,09/01/2015 03:00:00,23.8,-1,3.55
964,09/01/2015 03:05:00,23.8,-1,3.55
965,09/01/2015 03:10:00,23.8,-1,3.55
966,09/01/2015 03:15:00,23.8,-1,3.55
967,09/01/2015 03:20:00,23.8,-1,3.55
968,09/01/2015 03:25:00,23.8,-1,3.55
969,09/01/2015 03:30:00,23.8,-1,3.55
970,09/01/2015 03:35:00,23.8,-1,3.55
971,09/01/2015 03:40:00,23.8,-1,3.55
972,09/01/2015 03:45:00,23.8,-1,3.55
973,09/01/2015 03:50:00,23.8,-1,3.55
974,09/01/2015 03:55:00,23.8,-1,3.55
975,09/01/2015 04:00:00,23.8,-1,3.55
976,09/01/2015 04:05:00,23.8,-1,3.55
977,09/01/2015 04:10:00,23.8,-1,3.55
978,09/01/2015 04:15:00,23.8,-1,3.55
979,09/01/2015 04:20:00,23.8,-1,3.55
980,09/01/2015 04:25:00,23.8,-1,3.55
981,09/01/2015 04:30:00,23.8,-1,3.55
982,09/01/2015 04:35:00,23.8,-1,3.55
983,09/01/2015 04:40:00,23.8,-1,3.55
984,09/01/2015 04:45:00,23.8,-1,3.55
985,09/01/2015 04:50:00,23.8,-1,3.55
986,09/01/2015 04:55:00,23.8,-1,3.55
987,09/01/2015 05:00:00,23.8,-1,3.55
988,09/01/2015 05:05:00,23.8,-1,3.55
989,09/01/2015 05:10:00,23.8,-1,3.55
990,09/01/2015 05:15:00,23.8,-1,3.55
991,09/01/2015 05:20:00,23.4,-1,3.55
992,09/01/2015 05:25:00,23.4,-1,3.55
993,09/01/2015 05:30:00,23.4,-1,3.55
994,09/01/2015 05:35:00,23.4,-1,3.55
995,09/01/2015 05:40:00,23.4,-1,3.55
996,09/01/2015 05:45:00,23.4,0,3.55
997,09/01/2015 05:50:00,23.4,0,3.55
998,09/01/2015 05:55:00,23.4,0,3.55
999,09/01/2015 06:00:00,23.4,0,3.55
1000,09/01/2015 06:05:00,23.4,0,3.55
1001,09/01/2015 06:10:00,23.4,-1,3.55
1002,09/01/2015 06:15:00,23.4,-1,3.55
1003,09/01/2015 06:20:00,23.4,-1,3.55
1004,09/01/2015 06:25:00,23.4,-1,3.55
1005,09/01/2015 06:30:00,23.4,-1,3.55
1006,09/01/2015 06:35:00,23.4,-1,3.55
1007,09/01/2015 06:40:00,23.4,-1,3.55
1008,09/01/2015 06:45:00,23.4,-1,3.55
1009,09/01/2015 06:50:00,23.4,-1,3.55
1010,09/01/2015 06:55:00,23.4,-1,3.55
1011,09/01/2015 07:00:00,23.4,-1,3.55
1012,09/01/2015 07:05:00,23.4,0,3.55
1013,09/01/2015 07:10:00,23.4,0,3.55
1014,09/01/2015 07:15:00,23.4,0,3.55
1015,09/01/2015 07:20:00,23.4,-1,3.55
1016,09/01/2015 07:25:00,23.4,-1,3.55
1017,09/01/2015 07:30:00,23.4,-1,3.55
1018,09/01/2015 07:35:00,23.4,-1,3.55
1019,09/01/2015 07:40:00,23.4,-1,3.55
1020,09/01/2015 07:45:00,23.4,-1,3.55
1021,09/01/2015 07:50:00,23.4,-1,3.55
1022,09/01/2015 07:55:00,23.4,-1,3.55
1023,09/01/2015 08:00:00,23.4,-1,3.55
1024,09/01/2015 08:05:00,23.4,-1,3.55
1025,09/01/2015 08:10:00,23.4,-1,3.55
1026,09/01/2015 08:15:00,23.4,-1,3.55
1027,09/01/2015 08:20:00,23.4,-1,3.55
1028,09/01/2015 08:25:00,23.4,0,3.55
1029,09/01/2015 08:30:00,23.4,-1,3.55
1030,09/01/2015 08:35:00,23.4,-1,3.55
1031,09/01/2015 08:40:00,23.4,-1,3.56
1032,09/01/2015 08:45:00,23.4,-1,3.56
1033,09/01/2015 08:50:00,23.4,-1,3.56
1034,09/01/2015 08:55:00,23.4,-1,3.56
1035,09/01/2015 09:00:00,23.4,-1,3.56
1036,09/01/2015 09:05:00,23.4,-1,3.56
1037,09/01/2015 09:10:00,23.4,-1,3.56
1038,09/01/2015 09:15:00,23.4,-1,3.56
1039,09/01/2015 09:20:00,23.4,-1,3.56
1040,09/01/2015 09:25:00,23.4,-1,3.56
1041,09/01/2015 09:30:00,23.4,-1,3.56
1042,09/01/2015 09:35:00,23.4,-1,3.56
1043,09/01/2015 09:40:00,23.4,-1,3.56
1044,09/01/2015 09:45:00,23.4,-1,3.56
1045,09/01/2015 09:50:00,23.4,-1,3.56
1046,09/01/2015 09:55:00,23.4,-1,3.56
1047,09/01/2015 10:00:00,23.4,-1,3.56
1048,09/01/2015 10:05:00,23.4,-1,3.56
1049,09/01/2015 10:10:00,23.4,-1,3.56
1050,09/01/2015 10:15:00,23.4,-1,3.56
1051,09/01/2015 10:20:00,23.4,-1,3.56
1052,09/01/2015 10:25:00,23.4,-1,3.56
1053,09/01/2015 10:30:00,23.4,-1,3.56
1054,09/01/2015 10:35:00,23.4,0,3.56
1055,09/01/2015 10:40:00,23.4,0,3.56
1056,09/01/2015 10:45:00,23.4,-1,3.56
1057,09/01/2015 10:50:00,23.4,-1,3.56
1058,09/01/2015 10:55:00,23.4,-1,3.56
1059,09/01/2015 11:00:00,23.4,-1,3.56
1060,09/01/2015 11:05:00,23.4,0,3.56
1061,09/01/2015 11:10:00,23.4,0,3.56
1062,09/01/2015 11:15:00,23.4,0,3.56
1063,09/01/2015 11:20:00,23.4,0,3.56
1064,09/01/2015 11:25:00,23.4,0,3.56
1065,09/01/2015 11:30:00,23.4,0,3.56
1066,09/01/2015 11:35:00,23.4,0,3.56
1067,09/01/2015 11:40:00,23.4,0,3.56
1068,09/01/2015 11:45:00,23.4,-1,3.56
1069,09/01/2015 11:50:00,23.4,-1,3.56
1070,09/01/2015 11:55:00,23.4,-1,3.56
1071,09/01/2015 12:00:00,23.4,-2,3.56
1072,09/01/2015 12:05:00,23.4,-2,3.57
1073,09/01/2015 12:10:00,23.4,-1,3.57
1074,09/01/2015 12:15:00,23.4,-1,3.57
1075,09/01/2015 12:20:00,23.4,0,3.57
